tx_hash,from,to,gas_used,gas_price,transaction_fee,block_number,block_size,gas_limit,block_gas_used,difficulty,nonce,pending_tx_count,timestamp,relative_time
1ba0a7a5014b78499ba79bc83c34161ebd0d33c0791c77b5ada06b40d7c83fba,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,293990860,6278468806160,11,697,6721975,21356,0,4,1,2025-02-27 15:34:45,0.0
37864c8239e51b7ca74fd0041399e2833b13624129852dcbff9482f82c826925,0xBf137A8bf5A35AE29F8ACCa56529B57847D24bc1,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,257475507,5498646927492,12,697,6721975,21356,0,3,1,2025-02-27 15:34:46,1.0
866f2c9ed1db199f88854474bef152408888c59268a5935e37b006c3568c1ae7,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,225495572,4815683435632,13,697,6721975,21356,0,5,1,2025-02-27 15:34:46,1.0
a33bdfbf1dca0d0bcadbb0adfd45a7668ca42fd463f169e36473e6a7594ad572,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,197487730,4217547961880,14,697,6721975,21356,0,6,1,2025-02-27 15:34:46,1.0
f0d4145fae9de7c4fd243b1907b029105e6325a12b7636342ad3d10384e7b29a,0xBf137A8bf5A35AE29F8ACCa56529B57847D24bc1,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,172958621,3693704310076,15,697,6721975,21356,0,4,1,2025-02-27 15:34:46,1.0
5847498d762bbb00244fe95b0a57d314cc84f5d4f4bed0224be1153910ae0733,0xB86eFCddbF6eA40e4d3bdef31f9adc8f9AC9d70D,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,151476168,3234925043808,16,697,6721975,21356,0,3,1,2025-02-27 15:34:46,1.0
52caa163c0c25107ffdb962fe5384d906b8bab54e346fb73552190e6c122dda7,0xB86eFCddbF6eA40e4d3bdef31f9adc8f9AC9d70D,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,132661958,2833128775048,17,697,6721975,21356,0,4,1,2025-02-27 15:34:46,1.0
9a0ce507e540a80a6a59a399fc2029b7e96ab3784d4cb0d4a4de3522e6a89a51,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,116184583,2481237954548,18,697,6721975,21356,0,7,1,2025-02-27 15:34:46,1.0
3528f49e4b8358205b231920992164cc0908e1613e41df6cb362532e38caed17,0xB86eFCddbF6eA40e4d3bdef31f9adc8f9AC9d70D,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,101753791,2173053960596,19,697,6721975,21356,0,5,1,2025-02-27 15:34:46,1.0
16ba58ebca3b80a4d6dc2d4546efa47628ed96a8d0ccd9180d7fc0e3d7863046,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,89115386,1903148183416,20,697,6721975,21356,0,8,1,2025-02-27 15:34:46,1.0
49f6de2bccc8449bde431c4512579e4fa5edc7ec555ffda7e6d26278e90e5476,0xBf137A8bf5A35AE29F8ACCa56529B57847D24bc1,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,78046744,1666766264864,21,697,6721975,21356,0,5,1,2025-02-27 15:34:46,1.0
aeb305d2627aedd4ede8e31b76a6e21a713a65a79c1ef30e758f0b1a2d968599,0xB86eFCddbF6eA40e4d3bdef31f9adc8f9AC9d70D,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,68352890,1459744318840,22,697,6721975,21356,0,6,1,2025-02-27 15:34:46,1.0
a7a4a5d7e02f707fc45460b035f9fbc39a52c19c70ea89024038644abe6f6a19,0xB86eFCddbF6eA40e4d3bdef31f9adc8f9AC9d70D,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,59863070,1278435722920,23,697,6721975,21356,0,7,1,2025-02-27 15:34:46,1.0
c29e3e880e7cb3002b2555eeed28ada51b6c128c13e5cc1191bc646bca50a6f7,0xB86eFCddbF6eA40e4d3bdef31f9adc8f9AC9d70D,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21344,52427732,1119017511808,24,697,6721975,21344,0,8,1,2025-02-27 15:34:46,1.0
f42a0edb7473d41764c392aaebf17a5230329d021760710435e6ad08241baf54,0xB86eFCddbF6eA40e4d3bdef31f9adc8f9AC9d70D,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21344,45915885,980028649440,25,697,6721975,21344,0,9,1,2025-02-27 15:34:46,1.0
08c7fe71765c8986d4d1b4cb0b4c13b639044a75484d87e36b5d07f93024f2c8,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21344,40212848,858303027712,26,697,6721975,21344,0,9,1,2025-02-27 15:34:46,1.0
b608c34d1bc4fd149e5bac2e2c03eb600316cab082fc0297cf28837c3c1e64ac,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,35218164,752119110384,27,697,6721975,21356,0,10,1,2025-02-27 15:34:46,1.0
b6002383d2bfc85c18aaddc95ceb2330d75256f9bf5203bd4561ffbd26e87f51,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21344,30843866,658331475904,28,697,6721975,21344,0,11,1,2025-02-27 15:34:46,1.0
863565270bdbb4b7874cee4418cbef36efb10ee33fd612905e863f80962dfe68,0xBf137A8bf5A35AE29F8ACCa56529B57847D24bc1,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,27012867,576886787652,29,697,6721975,21356,0,6,1,2025-02-27 15:34:46,1.0
110d7012ccaca78438f4183eab1880cbbf85983df925725dda4132ff4b85daef,0xBf137A8bf5A35AE29F8ACCa56529B57847D24bc1,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21344,23657715,504950268960,30,697,6721975,21344,0,7,1,2025-02-27 15:34:46,1.0
372fd3e6a438c7f07aaf8a60e35eaa969e58432a5bc1bf7e1baba00acc6602ad,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,20719280,442480943680,31,696,6721975,21356,0,12,1,2025-02-27 15:34:47,2.0
bc3ca0c7b92cb63223d9d557d5bfc6a3f7f49aa33b1afe4a406116175411cd71,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21344,18145827,387304531488,32,696,6721975,21344,0,13,1,2025-02-27 15:34:47,2.0
af6b16c16867f62e11753c68fc7910587e0fa685b6bf7e030062db8c58243941,0xBf137A8bf5A35AE29F8ACCa56529B57847D24bc1,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,15892003,339389616068,33,695,6721975,21356,0,8,1,2025-02-27 15:34:47,2.0
c51f53b8b10c07a70081f9d9d7bea45f9b125c752c607097810c3bd7a14bcf18,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,13918125,297235477500,34,695,6721975,21356,0,14,1,2025-02-27 15:34:47,2.0
4c054eb1cb42dcf8d1b980234efd933ee1712750471c9994d9bd8dff2219f325,0xB86eFCddbF6eA40e4d3bdef31f9adc8f9AC9d70D,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,12189414,260317125384,35,695,6721975,21356,0,10,1,2025-02-27 15:34:47,2.0
1ddf704fd14cf50c2e128eda3c90d6dc200762d8c63389216cf8c505c35fa51c,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10675419,227984248164,36,695,6721975,21356,0,15,1,2025-02-27 15:34:47,2.0
56b1bb4a58ba2b65ce4ae8cf6cc38e152215fef5b342cfd394551e15dc90472a,0xBf137A8bf5A35AE29F8ACCa56529B57847D24bc1,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,9349472,199667324032,37,695,6721975,21356,0,9,1,2025-02-27 15:34:47,2.0
14bb327b43d49d5ec5031ef7cd37a3340da382bcb35f3612dbe584c1b14ee769,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21344,8188214,174769239616,38,695,6721975,21344,0,16,1,2025-02-27 15:34:47,2.0
330a58ac1e0788723bafa368b1b79d584dfd618b3568ccabf35478d65752ebdf,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,7171188,153147890928,39,695,6721975,21356,0,17,1,2025-02-27 15:34:47,2.0
045684251035bc5e1933eb5aebdf1842bc62798b06f233988b175864fc828a3a,0xBf137A8bf5A35AE29F8ACCa56529B57847D24bc1,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,6280486,134126059016,40,695,6721975,21356,0,10,1,2025-02-27 15:34:47,2.0
4b5781bcf4494bf0e863ac737a29d0b90eee6be44dbf0d34603ccaf4c886333d,0xBf137A8bf5A35AE29F8ACCa56529B57847D24bc1,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,5500414,117466841384,41,695,6721975,21356,0,11,1,2025-02-27 15:34:47,2.0
e9902e104db916a88d0e1b122825a4bd6df542bcaf096fd770270ff768dc85db,0xB86eFCddbF6eA40e4d3bdef31f9adc8f9AC9d70D,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21344,4817232,102818999808,42,695,6721975,21344,0,11,1,2025-02-27 15:34:47,2.0
15329b7a87fb22eed301b6431a82163d25005b689fd123c9ef76b28d3eb41f38,0xBf137A8bf5A35AE29F8ACCa56529B57847D24bc1,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,4218901,90098849756,43,695,6721975,21356,0,12,1,2025-02-27 15:34:47,2.0
0a73a73a3ed77bdb77b2da237ae39a478586981d9f0dba3ce2acf2e643b87ce2,0xBf137A8bf5A35AE29F8ACCa56529B57847D24bc1,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,3694890,78908070840,44,695,6721975,21356,0,13,1,2025-02-27 15:34:47,2.0
d2c5df3820f968e1acdbe43aa8ba2faa7c65415942fb2c4634bba7b05e8b02f8,0xBf137A8bf5A35AE29F8ACCa56529B57847D24bc1,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,3235964,69107247184,45,695,6721975,21356,0,14,1,2025-02-27 15:34:47,2.0
847e33f78d7fa7ee6d059bcfd69f6403739a22e8bbbbcb9dc4c346b6b3d4f6d4,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,2834040,60523758240,46,694,6721975,21356,0,18,1,2025-02-27 15:34:47,2.0
3d5f4e9ae7ef17ead7a9fa919ab71e8e5c2b9f68e871592bc9cdc0c5506ea7f8,0xBf137A8bf5A35AE29F8ACCa56529B57847D24bc1,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21344,2482036,52976576384,47,695,6721975,21344,0,15,1,2025-02-27 15:34:47,2.0
588b692d96d891c3b032b3a5557d9101d9eaa30d2943863a4f688e64b64035a6,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21344,2173753,46396584032,48,695,6721975,21344,0,19,1,2025-02-27 15:34:47,2.0
16b8081974fe5e40e7f7554eb28e057780e467b70e677b96f6ca37d9268f662d,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,1903759,40656677204,49,695,6721975,21356,0,20,1,2025-02-27 15:34:48,3.0
895d0f5f652b74ade48bd805f1db4213a8b87bbd40ddbca5d8dc6138361c74bf,0xBf137A8bf5A35AE29F8ACCa56529B57847D24bc1,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21344,1667301,35586872544,50,695,6721975,21344,0,16,1,2025-02-27 15:34:48,3.0
3d46393200302707bc2770f757c9498faa89bc98ceab98d75d7c6343361107b0,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,1460212,31184287472,51,695,6721975,21356,0,21,1,2025-02-27 15:34:48,3.0
8dd4f37e47cc2e4ed3e6f67d37b9645686dd0ab9563e629724aced0edfa01535,0xB86eFCddbF6eA40e4d3bdef31f9adc8f9AC9d70D,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21344,1278846,27295689024,52,695,6721975,21344,0,12,1,2025-02-27 15:34:48,3.0
f36b8c38fb7b6912d54658b5fd62dd4b7a81f055b2cd4c765bab726bfbb52b5a,0xB86eFCddbF6eA40e4d3bdef31f9adc8f9AC9d70D,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,1120007,23918869492,53,695,6721975,21356,0,13,1,2025-02-27 15:34:48,3.0
0d4a58a25742646a353d87fa22a5789d6f97492a9a8184191bc4e4cc1e1749d0,0xBf137A8bf5A35AE29F8ACCa56529B57847D24bc1,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21344,980895,20936222880,54,695,6721975,21344,0,17,1,2025-02-27 15:34:48,3.0
51343eb92665da7f9245de327aa552d992b04fa4a7d0b3834d66de9bbb2906ae,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,859062,18346128072,55,695,6721975,21356,0,22,1,2025-02-27 15:34:48,3.0
116e6bef07fe6931d5d6625ed9a8fdd662236b12c4aba53b7719be12dfdce96e,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,752362,16067442872,56,695,6721975,21356,0,23,1,2025-02-27 15:34:48,3.0
8b0e23b62e76438c2d2504e884fc762a07a85731b915c671131d0d02fb1d7579,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21344,658915,14063881760,57,695,6721975,21344,0,24,1,2025-02-27 15:34:48,3.0
c854978e30a44690508c6c8efcbb70337afaf03794eabc5fff6687fe46c50274,0xBf137A8bf5A35AE29F8ACCa56529B57847D24bc1,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21344,577075,12317088800,58,695,6721975,21344,0,18,1,2025-02-27 15:34:48,3.0
5c578abc93fee03a679c39591f9dfb1c16d5d6c7a589f560e9ca926969f6cb26,0xB86eFCddbF6eA40e4d3bdef31f9adc8f9AC9d70D,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,505399,10793301044,59,695,6721975,21356,0,14,1,2025-02-27 15:34:48,3.0
a8ed44feb7cbb61952690e6d2ce7330c14d0c83be52b2c6ca41990961b4f3a19,0xBf137A8bf5A35AE29F8ACCa56529B57847D24bc1,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,442626,9452720856,60,695,6721975,21356,0,19,1,2025-02-27 15:34:48,3.0
c70859728b950c1a0b1ebee06d9bb850cbf9e746f0ec4656f0a72842238192b8,0xBf137A8bf5A35AE29F8ACCa56529B57847D24bc1,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21344,387650,8274001600,61,695,6721975,21344,0,20,1,2025-02-27 15:34:48,3.0
e75f63dd9609b292e6fbb5e6906269b7d6b88185a469e69470da30005394cbef,0xBf137A8bf5A35AE29F8ACCa56529B57847D24bc1,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21344,339502,7246330688,62,695,6721975,21344,0,21,1,2025-02-27 15:34:48,3.0
c2abcd55f7dfca0e2029ce63d3b44f166ca9656002fb00e144db48110cba4609,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,297334,6349864904,63,695,6721975,21356,0,25,1,2025-02-27 15:34:48,3.0
c18ceac58c5530b829526efc1230624ecfbbfea9f1e3c98c7c92b809bae4a603,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,260404,5561187824,64,695,6721975,21356,0,26,1,2025-02-27 15:34:48,3.0
4cba4ee4676d782d66961cb41443e87938c6ef3bc4ddb11922dfa052bd422de2,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,228061,4870470716,65,695,6721975,21356,0,27,1,2025-02-27 15:34:48,3.0
b02c25fdf5438e598fd46695d238a5d4caaaadeb49c159e2e7a64c95ab22e130,0xBf137A8bf5A35AE29F8ACCa56529B57847D24bc1,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21344,199735,4263143840,66,695,6721975,21344,0,22,1,2025-02-27 15:34:48,3.0
850621abec4a08198506472c9654377836f9d877292e7637e67426738ce77719,0xBf137A8bf5A35AE29F8ACCa56529B57847D24bc1,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,174927,3735741012,67,695,6721975,21356,0,23,1,2025-02-27 15:34:48,3.0
31abfcfb23b94f830fe1496641f360bb2dcb5addfb23e7fa33578ec9691df01b,0xBf137A8bf5A35AE29F8ACCa56529B57847D24bc1,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,153201,3271760556,68,695,6721975,21356,0,24,1,2025-02-27 15:34:48,3.0
dde6decb48531ed17a6208a77275fa1e155bc44f40268073a643303f23d9a365,0xB86eFCddbF6eA40e4d3bdef31f9adc8f9AC9d70D,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21344,134173,2863788512,69,695,6721975,21344,0,15,1,2025-02-27 15:34:48,3.0
fb87dabf50ec09c9be8fe153e5ba28ef155ae5bb2f6ff26601e87f46789dfcb8,0xB86eFCddbF6eA40e4d3bdef31f9adc8f9AC9d70D,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,117508,2509500848,70,695,6721975,21356,0,16,1,2025-02-27 15:34:48,3.0
0b6cd1aa2295e80d83abe3440618334cf05601d243c7539b215c2aeff50da4ec,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21344,102913,2196575072,71,695,6721975,21344,0,28,1,2025-02-27 15:34:49,4.0
5c2a1671140c33deb7c006a5d8c56ad6d047176b08e7e2d4d21de7e99b141117,0xBf137A8bf5A35AE29F8ACCa56529B57847D24bc1,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21344,90132,1923777408,72,695,6721975,21344,0,25,1,2025-02-27 15:34:49,4.0
f41bc9e6499051b403463a961f199c5896de898d47e6aa76545722db7d5decc7,0xBf137A8bf5A35AE29F8ACCa56529B57847D24bc1,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,78937,1685778572,73,694,6721975,21356,0,26,1,2025-02-27 15:34:49,4.0
4a9c04e27d9760cf6d5a5b7acba9503154594941722649488a25743690c783de,0xBf137A8bf5A35AE29F8ACCa56529B57847D24bc1,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,69134,1476425704,74,694,6721975,21356,0,27,1,2025-02-27 15:34:49,4.0
24247fad00804b0f9b067a2bd47e87c992ca538c05fefffec3a22457315e94fb,0xBf137A8bf5A35AE29F8ACCa56529B57847D24bc1,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,60548,1293063088,75,693,6721975,21356,0,28,1,2025-02-27 15:34:49,4.0
33d3a3975be408ff40424332f23ee3ccc70f51846d4d0559643cc120267a392f,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,53028,1132465968,76,693,6721975,21356,0,29,1,2025-02-27 15:34:49,4.0
7febbd5214974fef12c8a595b69cbe271c14d5b56ae478e75e64965e7075868e,0xBf137A8bf5A35AE29F8ACCa56529B57847D24bc1,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,46441,991793996,77,693,6721975,21356,0,29,1,2025-02-27 15:34:49,4.0
6db133f5f6faa5cacfb49121a5874fd38e3a2e2f799f88a7fed168e7d884be02,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,40674,868633944,78,693,6721975,21356,0,30,1,2025-02-27 15:34:49,4.0
6bbced330791a838670bed259ddfbe6576296698d81533e9f0446d02bfed6841,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21344,35623,760337312,79,693,6721975,21344,0,31,1,2025-02-27 15:34:49,4.0
6189211ef03f850560fb6e48c60d66d66a36825c892179f262e69258af17157f,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,31198,666264488,80,693,6721975,21356,0,32,1,2025-02-27 15:34:49,4.0
c56078cfacecd8a7951291c8819948e1ffde72a3dbbb3d55d4b93842f6ada09e,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,27324,583531344,81,693,6721975,21356,0,33,1,2025-02-27 15:34:49,4.0
9e8e145919bf1621f4c9f05e2712f83c3c4701a01b11b8a3da2c9c5ce027af3e,0xB86eFCddbF6eA40e4d3bdef31f9adc8f9AC9d70D,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,23931,511070436,82,693,6721975,21356,0,17,1,2025-02-27 15:34:49,4.0
0bd55814207859aadeadd4aff81f1775379c2b32572a1276c10d1c3fe773b65f,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,20959,447600404,83,693,6721975,21356,0,34,1,2025-02-27 15:34:49,4.0
4c5683edd5a083933a4549cdba7d8dce3bb1c6cb3d40dcf56e5fec19810f1e72,0xBf137A8bf5A35AE29F8ACCa56529B57847D24bc1,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21344,18357,391811808,84,693,6721975,21344,0,30,1,2025-02-27 15:34:49,4.0
6a25b69e5f902061ec8df7ab9d562aa3b9974ded09fd88cc05504a8c87fa0185,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21344,16078,343168832,85,693,6721975,21344,0,35,1,2025-02-27 15:34:49,4.0
029a3e382c2daac04ac78ec35a5e56e0126923602b9b10b119d379146f8725d4,0xB86eFCddbF6eA40e4d3bdef31f9adc8f9AC9d70D,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,14081,300713836,86,693,6721975,21356,0,18,1,2025-02-27 15:34:49,4.0
8875edc3bb44d3ae3a3be39a93fa3417777a8fdd7cdbfb2e5f0a4c392f7e511e,0xB86eFCddbF6eA40e4d3bdef31f9adc8f9AC9d70D,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,12333,263383548,87,693,6721975,21356,0,19,1,2025-02-27 15:34:49,4.0
0b947e9388fdfc9e5672ca60c3a8309790ed69737cbd94e6d1a6e418147ae965,0xB86eFCddbF6eA40e4d3bdef31f9adc8f9AC9d70D,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10801,230666156,88,693,6721975,21356,0,20,1,2025-02-27 15:34:49,4.0
844176f20aaa0f5fb53f2e3c811b28829685ae2a5d351ade37575000378bdb34,0xB86eFCddbF6eA40e4d3bdef31f9adc8f9AC9d70D,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21344,9460,201914240,89,693,6721975,21344,0,21,1,2025-02-27 15:34:49,4.0
5834d99bb0982c1c9908880825f638e8ec802dcc77a3306343244d71f54ac9b5,0xBf137A8bf5A35AE29F8ACCa56529B57847D24bc1,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,8285,176934460,90,693,6721975,21356,0,31,1,2025-02-27 15:34:49,4.0
3713dc36b25ae9a81c3daf1d7ea6d1aed52e212db843153e146a11280cdc8276,0x8fe24a2d55c431Fb31832A69a6611f5cb40293b3,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,7256,154959136,91,693,6721975,21356,0,36,1,2025-02-27 15:34:49,4.0
e3ecbba4d5f231639a920219e2356c6122c449a7d06e92b26ff750ab9a3e4520,0xBf137A8bf5A35AE29F8ACCa56529B57847D24bc1,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,6355,135717380,92,693,6721975,21356,0,32,1,2025-02-27 15:34:50,5.0
