User_ID,Application_Type,Network_Slice,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation,Distance_meters,x_coordinate,y_coordinate,Assigned_Edge_Node,New_Distance,Updated_Signal_Strength,Updated_Latency
15,6,URLLC,-44.90815036923793,44.905801824114754,13700.756515742078,14999.874663258774,74.54050424588462,2245.29,19.519416805547806,36.002061221271845,5005.0,532.0213723725813,-30.884167115912565,15.250881028775842
16,10,mMTC,-104.23595564669388,14.250865926813198,301.01785082404416,298.97150919935484,68.57857557224978,712.577,-10.4064724872118,-4.455651407258003,5004.0,635.8467135756672,-101.19356970355506,13.083734633687364
17,7,eMBB,-87.88014889080262,30.83262383501112,3998.8440180939215,4300.942949203515,69.87058049180573,1541.64,10.2917142542925,-25.82879022995462,5002.0,1299.7927605104958,-84.0664060942234,27.128691201611407
18,5,eMBB,-79.88450238257373,30.994527627505978,4398.410003658018,4898.622375982771,84.9513671035138,1549.73,26.796286806063492,-11.972377079215278,5002.0,848.1926121981373,-68.29745646166792,19.722585874837016
19,2,eMBB,-76.38515278480347,43.97619347460996,1999.9726035784367,1998.5615031232312,69.2988531066069,2198.82,13.180195219102146,-37.17452310197554,5002.0,1319.955744614394,-66.89367741508721,29.991273241511827
20,2,eMBB,-75.71575101876594,45.38211872413939,1999.507244161516,2001.09262237977,70.08667957137695,2269.11,35.87310763876974,22.47365947111379,5005.0,658.9618344168415,-54.89938250201926,17.95305253713225
21,1,URLLC,-57.25850660394375,6.288353887255708,697.5478955859337,899.4435044285622,71.20931368975258,314.419,-1.540336767694086,4.853038937278825,5004.0,353.7086204222796,-59.038538897715895,6.868938389812464
22,2,eMBB,-76.29825872169371,44.93944208566118,1998.3006571856824,2000.935299564382,71.05064154357288,2246.98,-37.86991219812943,-9.609673781520485,5003.0,1419.9051699120198,-67.71521494190443,31.85097833334333
23,7,eMBB,-112.06433013826036,57.82806693908049,1000.0090914590804,1399.4719455666425,71.51433328794865,2891.46,10.97024577397805,-50.334089962899064,5002.0,1889.3648128591158,-100.32728144151054,42.027896172919824
24,9,URLLC,-81.70643281237992,19.906744714847385,98.23983318158932,121.23269648335769,79.96804512533014,995.345,6.4024809778128,-16.84623416454133,5004.0,944.2361164634843,-80.59425073309417,19.135088431809105
25,3,mMTC,-103.07342344784423,99.51513934009418,0.6064290955900755,1.9877356891167155,75.50445104169931,4975.79,-81.0097979161426,-35.23174414348374,5003.0,3117.1524751166558,-91.27244019281811,70.07468560021178
26,9,URLLC,-80.03071766264655,17.728371977548345,99.98598779029322,119.99342696321813,80.38585610727966,886.426,17.32703975295439,-3.0333049625145208,5004.0,930.2131836726014,-81.04031352193797,18.38119992896013
27,2,eMBB,-75.60758115276055,44.068260840267,2000.0985893373445,1999.1034918425487,70.89808092971607,2203.42,35.19856475898209,21.352057485695923,5005.0,666.7480577124494,-55.41024967029817,17.97936153507513
28,3,mMTC,-102.11319217359257,103.91280494499958,4.375312907663033,5.09873339525508,73.8759451187563,5195.67,87.7434889114017,37.46653192544068,5005.0,3445.6581940704464,-91.77107475505838,76.3645934082505
29,5,eMBB,-107.38804417230747,55.846994555804784,1798.6387545773964,2298.640564940552,84.41002965359179,2792.39,26.726542066953357,43.249581037799544,5005.0,807.726164902012,-77.7841003193981,22.027533184602163
30,10,mMTC,-112.58190075386148,0.0194305962437212,100.50231907885929,101.33311084256748,70.16246365423557,1.03058,1.6088359328872173,0.213234929297073,5004.0,91.74802531149874,-361.6949796644117,0.5631477966396972
31,6,URLLC,-70.61229197570927,26.24617062698008,10200.124907432277,12600.61537124353,80.5287275694339,1312.31,22.87563038127928,10.620151461632673,5005.0,1044.123145881979,-66.53746985252195,22.110695902687123
32,9,URLLC,-81.70251811405404,20.46557058164717,99.49524002240936,120.55116949906105,78.98200284556965,1023.29,19.938671789135697,-2.533223094429232,5004.0,1070.9092077396556,-82.67447805872816,21.175774292680757
33,0,eMBB,-94.45476655945666,45.05260245242725,638.8469124272489,640.661994666969,58.52211768320453,2252.65,-10.41758467465965,38.43211547383865,5001.0,1263.3772489785256,-81.2684740844559,29.19774976366669
34,2,eMBB,-74.94753037536292,45.805533443377165,2000.2509018185103,2000.0039748723727,69.93794746251112,2290.28,41.16141305734604,-12.12351512167622,5002.0,847.6795137234211,-57.87973507378026,21.735782286747174
35,7,eMBB,-81.19261143336517,29.593304828066785,4002.021866832802,4400.301616495873,69.84574355258765,1479.67,1.524087939647515,-26.085482087009538,5004.0,1409.1864349260745,-80.16881093868503,28.529631133490902
36,5,eMBB,-103.43919350887832,54.31149227205701,1799.4041342835778,2299.6847537221206,86.4408014356987,2715.61,44.87847712488147,-22.776438832885148,5002.0,626.0749254277373,-70.63215269806767,18.07011510985363
37,4,URLLC,-79.1010714932992,21.88608102048149,2301.333384595765,2601.629466585328,78.86256798310802,1094.31,-18.223523645752664,0.621110718190863,5004.0,1042.3627458981607,-78.10714793212712,21.10215883564148
38,3,mMTC,-100.86167860820704,103.1475601719175,2.283626487573173,3.712508365337244,76.80137078837144,5157.41,84.87810036467138,41.7940215421433,5005.0,3333.516561999086,-90.04272734958971,74.35534261608245
39,4,URLLC,-54.01508433647536,33.805730054595486,5000.201359222934,5300.551017683487,78.81164281494235,1690.29,27.955517805023334,-15.11253227263515,5002.0,662.1877189952677,-42.33506515348567,16.739991924008542
40,0,eMBB,-112.38885113959644,67.30813997138893,448.3582238044532,450.753741752266,60.12144089926532,3365.47,2.396165272907652,59.96642437857855,5005.0,2176.592323220996,-100.34907829884335,48.541826799817954
41,1,URLLC,-69.41407883204647,9.155387742216014,1099.7176953325277,1198.131157884351,68.98776256231729,457.773,6.735144641580192,6.5845362577678515,5004.0,548.568941856661,-72.75764534282669,10.486064464676497
42,9,URLLC,-79.73956884435268,18.87542215720876,100.9475175662811,119.83677900902693,80.05551111849401,943.778,-8.17270383835043,-13.559016729875168,5004.0,853.1450984268494,-77.67364328138585,17.49892869453373
43,1,URLLC,-44.515469721816295,4.952133451519547,497.4091249001928,499.7150555680346,70.56442241674543,247.607,-1.0323424018316558,3.7545614398834886,5004.0,286.1254826501204,-46.220783341939025,5.51934516659966
44,2,eMBB,-74.52918226292438,43.99628707950447,1998.5661449535908,2000.5272655187184,69.69484013750736,2199.82,-23.110717285372658,30.85409005202709,5001.0,443.6017586767827,-49.15004791613983,13.239470370171205
45,4,URLLC,-66.78054118090792,22.186812599138047,3799.4049865321954,4099.590929901885,80.37692584176392,1109.34,2.9925600172657454,19.852100883932906,5004.0,1185.5627818310643,-67.94437438396878,23.320605822478445
46,6,URLLC,-66.19038311868879,25.22537987921026,11000.218001397045,12299.49182550242,75.88704560265566,1261.27,24.347574163105378,-2.041026283473954,5004.0,1312.158513703744,-66.87460600836641,25.98492051489288
47,9,URLLC,-81.10240510549576,19.16588625657624,99.87791182583584,119.42216261779907,80.192890902979,958.302,0.49616623660797643,17.181843115617923,5004.0,1027.7874906837983,-82.5919987058582,20.19898776718182
48,3,mMTC,-97.85879421270478,108.6982402804178,8.167477940467123,7.32302129681864,65.82826541040971,5434.93,98.26418222138926,18.750349733433467,5005.0,4033.3476062258273,-90.55709902991964,86.91130809369609
49,7,eMBB,-94.214758956321,36.89877447494352,3100.272501193036,3499.0474175575296,69.07916405014316,1844.96,16.55802758190437,-29.11362343281108,5002.0,976.8761594271259,-79.85840023016608,22.903473893314157
50,3,mMTC,-95.99529036677976,111.64535971549054,6.907399338921079,7.778830692967778,65.16878735198513,5582.29,-93.16153216508516,34.906756230557676,5001.0,3503.5839963183084,-85.04562221280284,78.72556424211886
51,6,URLLC,-65.86024729385154,25.82094282537114,11499.789220831122,12802.18675816692,75.33744298615882,1291.05,19.627170707853068,14.818137127063437,5005.0,866.6086288838071,-59.37616492280794,19.148380829386074
52,9,URLLC,-80.70567411349485,19.20180258297426,99.68879789616544,120.34227776775532,80.22329265782264,960.097,-12.092302812784212,-10.322024716266114,5004.0,872.1876777450223,-78.71558479345813,17.8674726434269
53,0,eMBB,-89.51572930514767,49.57668113911977,500.31570010229206,550.0637926484405,70.33903118740129,2478.85,-22.60497099189824,-36.89286761986662,5003.0,337.14110814648416,-53.28749863562439,11.103209818381814
54,3,mMTC,-99.92504824163996,103.2618858116529,3.3885352862223703,4.444739218116476,75.06763190953691,5163.12,-80.72815539987478,43.77196375069141,5001.0,2943.7027983350445,-86.3434941000748,67.75266123284236
55,2,eMBB,-76.04191284922058,44.6243196321608,2000.701168731381,1999.9840614910745,70.63644307213228,2231.22,41.97251715805845,2.486544448106031,5002.0,1630.786905564034,-70.08987519672534,35.274650848192714
56,6,URLLC,-65.09564025188448,25.758367512204973,11001.041974377762,12300.192821788152,75.68190751986911,1287.92,23.449956781294816,-7.859120125827275,5002.0,1140.1266245324607,-63.065028296602826,23.508043485898344
57,3,mMTC,-102.80653361697928,102.87486465928716,2.6225414215031666,2.4447754714933265,73.49941025380765,5143.77,71.07013495232877,61.12060013600947,5005.0,3081.447747182397,-89.98368313240117,70.05098183767728
58,10,mMTC,-111.12003047375218,0.8478141052877668,99.03749844828634,97.61102862062374,70.39308079157196,42.4443,1.9693940615361214,0.8589059590584469,5004.0,132.82158831432642,-149.48897642879038,1.9947460241602346
59,6,URLLC,-74.98512443438196,29.91516420080436,9999.01302732762,15002.45365815017,68.95602687899654,1495.76,-21.201988867410194,-14.16532925227932,5003.0,980.9449558564058,-67.19525781179647,21.801101328195937
60,10,mMTC,-104.34774965970112,15.292079276154384,299.1811189273912,299.516291520124,69.3816341720758,764.638,-12.248867125081063,0.5522897537689602,5004.0,714.2025071457555,-102.51280471584654,14.52916516170675
61,9,URLLC,-80.5457383373945,19.85061550485287,100.92338473390087,120.50160505783175,80.41584634141508,992.538,-14.930532888455488,7.137565148311211,5004.0,973.0972491612381,-80.132544499345,19.558286507896423
62,9,URLLC,-77.4664306912952,20.60368853491636,100.2105580308809,121.44203157603673,80.67528524259488,1030.19,-4.8585831260585906,17.362235129496995,5004.0,1080.564634846034,-78.433976767528,21.354777013336527
63,7,eMBB,-102.5470661827638,47.643728647375504,1999.066006621852,2400.3620572566133,71.62458207817933,2382.22,42.687420218867175,-12.807647364867776,5002.0,858.9092690711759,-78.6564334164022,22.16816829216321
64,6,URLLC,-74.86870069766269,32.63690789283131,12000.39443954992,14000.93735248152,69.42697384823398,1631.85,30.367228587660293,6.93492224538241,5005.0,1262.3043507062184,-70.03354261867655,26.919803674691966
65,6,URLLC,-46.59084192426357,42.60068466557832,13700.880550104086,14999.40486040047,76.34738633182651,2130.04,33.969809494942666,-20.423044908324727,5002.0,278.1231687414961,-27.442356695576745,9.253449011680432
66,9,URLLC,-80.51383667920784,19.811946239427936,99.51055108111925,119.53572705017004,80.2001193905004,990.604,-4.939128559502365,16.58007441339946,5004.0,1039.6325837927332,-81.53146981656943,20.54291147988458
67,7,eMBB,-89.77440936567803,27.41836334361552,4000.855648027262,4300.4198016973705,70.06849614343321,1370.93,-21.197055723963246,9.868289779000662,5001.0,1088.39879211881,-84.54608014854287,23.060626697830042
68,4,URLLC,-66.46340159674094,21.96779358277924,3699.779030038306,3999.109016881692,79.83072756993722,1098.39,-18.060473513135534,3.2267986113828186,5004.0,1057.0862934239065,-65.80434509385776,21.345279336826483
69,9,URLLC,-79.78434893421131,20.66882366729145,101.16286538106375,119.40362124304944,80.3685976622002,1033.45,2.8139000869706763,-18.121701581050814,5004.0,967.6934310658022,-78.43217696897094,19.674422918777683
70,6,URLLC,-54.25048771901493,33.57909604905161,12700.57828462121,13999.95198812241,74.6046014107841,1678.96,-2.9499071052562584,-29.289443253388527,5003.0,1203.2380973841682,-49.749024042186846,26.15486117959955
71,3,mMTC,-96.7492193052313,104.79174845719152,3.630582212943626,6.204907311843145,66.17715506842707,5239.61,86.02537252095908,-42.41011954042316,5002.0,3035.13333966528,-83.94521787541504,69.58028389114365
72,8,URLLC,-83.60410417826876,23.96329898334693,103.35424976477428,128.83592933683937,88.49249533674667,1198.17,15.837744821291679,16.267044276475275,5005.0,903.7462204832551,-77.69353669033636,19.395127808234882
73,7,eMBB,-84.37394574805735,31.380942639824603,3698.889441417836,4097.77419802287,69.79342820484332,1569.06,-16.410663480067257,21.758701206079664,5001.0,816.2750172291968,-71.19009415367275,19.22266955424799
74,5,eMBB,-82.8301964131005,33.63433556910275,4200.64415868729,4700.236342841295,85.04815188838329,1681.73,-25.539187769597618,13.781266784364249,5001.0,791.3468388102102,-68.08750924773096,19.10912507539429
75,0,eMBB,-92.70757195699026,47.20116014051269,620.2173999103123,618.6957229003049,59.36057650479171,2360.07,6.9862947303083445,41.780793299994315,5005.0,1270.4573449742502,-78.91950633430696,29.663956536091177
76,6,URLLC,-49.22681528798944,39.76039360128549,13200.72844306441,14498.177250806224,75.60888426883376,1988.02,29.666324088762337,22.340785149040812,5005.0,424.761074442878,-32.95565669879013,12.495212492169587
77,1,URLLC,-52.93502162595212,3.483090579891331,599.1228235474725,700.4197536282398,68.6232762388086,174.156,-0.20220510589524565,2.7323893682760456,5004.0,218.64026469657148,-56.160237747897995,4.1310318755844975
78,2,eMBB,-75.22264654064362,43.71955022941145,1999.78033594285,2001.5197889771807,70.09882592207005,2185.98,30.58201998593006,-26.279104206567467,5002.0,187.20634961517388,-39.704885745190296,6.921201265346839
79,8,URLLC,-89.13494831218442,17.558310594456653,145.3412825781248,169.1725969907038,89.86976788294072,877.928,17.44420135073267,-1.2685667750768914,5004.0,930.1725251615342,-90.48471333389519,18.336277903536846
80,2,eMBB,-74.23590913772557,45.196932038916906,2000.807989681534,1998.8693849506008,69.7183946102274,2259.85,24.386180976616444,-33.15932462495283,5002.0,681.9393590285389,-54.36598098578651,18.40172616693259
81,7,eMBB,-108.53966678923948,53.74096932560408,1499.925142143108,1901.5103128621167,71.28849314117893,2687.09,47.89820664461314,15.004759387691621,5005.0,1444.4538158100759,-92.36300634164435,33.73817459560039
82,7,eMBB,-81.52280368889008,27.9690465711387,4198.699860883907,4600.744541072216,67.80258386417364,1398.46,8.353274399957868,-23.746191512837967,5004.0,1346.5272323437753,-80.72462408076318,27.186386152357965
83,6,URLLC,-77.28280750179576,28.49447684741653,10199.894920166667,12199.929868870662,76.29682082789334,1424.73,21.20747028458642,-16.27363525991622,5002.0,864.806350357189,-67.87523227725964,19.595232168857606
84,9,URLLC,-81.7012359894063,21.07981737852836,99.8832927506593,121.49512902220562,79.15316274575588,1054.0,7.980119396606241,17.842442074560523,5004.0,1140.4087806190892,-83.39227300828709,22.363089419997042
85,3,mMTC,-99.3626696631857,103.59585359421575,3.2176441001496374,3.3939178656165616,76.15446757234146,5179.82,88.40544067981341,-34.837030012437666,5002.0,3057.586067528489,-86.63630018989271,69.76544844053748
86,4,URLLC,-58.41116542800596,30.771133267747924,4701.141555560154,5000.56760673224,80.1613621925114,1538.56,7.510476389508398,-26.511400891810155,5002.0,1454.4332284473808,-57.56340859637048,29.500406758373035
87,7,eMBB,-104.57117613256158,48.30068195091908,1900.4056492913803,2300.4579838509394,69.24913740082333,2415.07,-31.321368654377707,-28.06651572161232,5003.0,408.873410361067,-65.89665510240704,12.74816340747733
88,7,eMBB,-83.92538638061096,29.26360819401588,3799.949638342833,4200.688919290822,70.55328893682642,1463.19,-11.33125002153777,-22.491219487346797,5003.0,885.8093592642367,-73.65862878144382,20.084338331318122
89,9,URLLC,-81.1161748552423,19.81458754672916,98.8120433315449,120.08928498532607,78.71191787387829,990.737,-3.6612411827637175,-16.6278363805894,5004.0,906.6024781725305,-79.26595160113501,18.538685043589577
90,4,URLLC,-54.9319116823874,30.61116453111325,4901.19827646397,5201.151783057302,79.28654864003899,1530.56,20.670544811533915,19.940090633879876,5005.0,582.6502234540408,-42.73361945345639,14.835357634043083
91,4,URLLC,-72.86740160850529,19.963739274348487,3199.5235621486363,3500.4169951566705,80.74668021065347,998.191,19.64273923597615,-1.1383528849504927,5004.0,1051.4261538476715,-73.8584545389296,20.757054891426506
92,5,eMBB,-87.88091441789905,39.152335617452046,3398.229172491386,3899.452982494465,85.94221419602987,1957.63,10.255528407236298,33.91637826437395,5005.0,908.2999321800546,-71.97542224910065,22.010589655762914
93,8,URLLC,-75.59126268546704,34.484639150301334,60.27588913050021,84.2769838082091,90.65127181780312,1724.24,32.73807524310686,2.8102114469142947,5005.0,1517.8472452599083,-73.12661846006031,31.339960806077457
94,5,eMBB,-85.09546748322661,36.86147713005783,3699.948570033356,4200.449661775267,86.08949291408453,1843.08,-18.528283476224658,26.31726550534013,5001.0,643.8206865484984,-64.73569590271363,16.748977138788728
95,2,eMBB,-75.62484725494846,46.053301628977,2000.327848495985,2000.3747022499813,70.29208863827022,2302.67,28.682222722099837,-30.924147217788104,5002.0,423.29589537975386,-48.6868551196646,12.929151863596175
96,6,URLLC,-61.354924321658594,28.010166304867564,12100.533904175294,13399.718138176211,75.58935885247334,1400.51,17.872147961601655,-18.898082173502587,5002.0,953.4234801776402,-55.5174267610587,20.992560290720025
97,10,mMTC,-99.41195015199892,17.56681055022554,399.923588737283,401.510138216406,70.8016670109035,878.365,14.137436248494708,9.813640423508375,5004.0,966.7785734560683,-101.92204101427221,18.87695382446913
98,5,eMBB,-98.9500322961338,48.48659169076624,2401.3928471453573,2899.046644419848,84.19175323207016,2424.35,-33.64597281933797,-25.508350660215996,5003.0,591.8827532300968,-68.5807824367714,16.84038174588996
99,2,eMBB,-74.33530708488853,43.6347739091968,1999.063615580656,1999.3894434261945,70.37905489207077,2181.74,34.640931158841084,21.486269394470924,5005.0,638.4114621033684,-54.004821768625504,17.360250651402914
100,9,URLLC,-79.23711733819786,19.53446629750613,101.34073357850824,121.24099324785684,79.26324884963176,976.73,-13.549567375000422,9.162311666757688,5004.0,969.85332052036,-79.09169177232687,19.431225765798644
101,5,eMBB,-101.38946927235789,51.06660753701,2198.737478805685,2698.784124901495,87.0011798322127,2553.36,-38.56063894833363,-22.327290034047408,5003.0,916.8680034392829,-77.68613031875482,23.68825571411846
102,5,eMBB,-88.02097436492494,38.87829426206609,3499.500739604729,3999.523913309969,84.91166368347636,1943.93,-32.496077258741096,8.869520218281409,5001.0,1033.498554836433,-74.68781893274532,24.20634067637095
103,4,URLLC,-77.4716939992579,26.095101087954927,2000.7932983730016,2999.2433728209585,82.99223405585887,1304.76,-5.330655082838874,-21.959994928137945,5003.0,1188.2186726645714,-75.60980960944484,24.326704948501927
104,8,URLLC,-63.44448588372087,44.65560886706315,5.393755004547354,29.78653116537221,90.71275390309626,2232.78,17.538768346510338,36.64869453892291,5005.0,634.34353908903,-45.74022696090866,17.377406317006784
105,3,mMTC,-103.19533136735144,99.33237827666716,0.9176079761660476,1.881263231478528,74.70922495187571,4966.65,30.43628103976937,83.76264393121792,5005.0,3097.500466179916,-91.27387404502988,69.71106245583383
106,4,URLLC,-61.77404319861605,25.33698040555685,4199.029734729018,4499.713664152923,79.30767702475718,1266.85,-17.935527841968977,12.010512270591093,5001.0,1084.4112406645677,-59.32638958163287,22.54791903873223
107,7,eMBB,-98.95059157273307,45.39476570381537,2199.449537687076,2599.8122922807456,69.5294881127037,2269.76,-39.432605245571395,-2.5897221817800755,5001.0,1747.1006753368513,-92.44134872882793,37.30433254938916
108,4,URLLC,-79.3037738237606,20.958921085515257,2198.663557685324,2499.055988065332,78.8335850980048,1047.95,-1.911130090315993,-18.096031212293,5004.0,968.2904084014065,-77.69029530070472,19.75230228720914
109,1,URLLC,-58.10781492263291,3.5082375755062865,899.1099446443513,999.2630525409872,69.58618013868156,175.414,0.06961622969807024,2.9243611274211503,5004.0,226.86751924297886,-62.12675109136214,4.2547108270778935
110,9,URLLC,-80.85282171324418,20.516877938717315,101.4667477844728,119.45157520938798,79.85225353293013,1025.85,9.69228658014616,-16.210289253871963,5004.0,989.2952766991689,-80.09365634590095,19.966081029497357
111,2,eMBB,-75.2117858245837,43.82548594504701,2000.2860228322368,1999.831212420524,70.6428470484195,2191.28,41.01315587056112,-4.604283720998055,5002.0,1233.8095401082119,-64.77821333168507,28.486521928243025
112,5,eMBB,-77.95649992996314,34.13536075747807,4300.3160230295125,4900.805447421175,85.01730959642751,1706.77,-7.199620433301206,29.256711936017837,5001.0,1273.3623093700933,-72.23943648170207,27.40231407451048
113,0,eMBB,-102.27771239779904,54.75076379101418,571.8062359540243,568.6800401208698,62.851380390328025,2737.57,-24.89065806097649,41.30516339648182,5001.0,852.0225753029856,-75.50632477264521,22.814165300996727
114,0,eMBB,-120.81233974042404,77.78999891016993,360.2822878232061,359.54094610036094,58.48468087797971,3889.6,7.242964164124899,69.05940100566335,5005.0,2483.268073328275,-107.50833793535199,55.560067284528
115,0,eMBB,-121.82678071440051,77.74898510157678,372.10318114178375,370.3752467625521,59.34381520049699,3887.56,-18.098477989154517,66.48970918295433,5001.0,2316.4366193483675,-106.48293925426864,52.72932554576521
116,0,eMBB,-99.05653004949066,42.28122000048507,678.6585983249851,679.7479454936151,59.59438596804628,2114.09,-36.70626574674182,0.6983043682501204,5001.0,1528.7035788161725,-91.0489750541777,33.154872940677706
117,0,eMBB,-96.42287711035316,47.74546682416566,661.3884682718455,661.7295305541603,59.14681422315672,2387.29,25.622040150822826,35.46354111264367,5005.0,368.44086642591594,-59.317162265907236,11.756528635218116
118,0,eMBB,-114.43991946257972,69.57063479416908,440.8240570791623,439.3318660640461,59.7187889876228,3478.6,-5.863829280520932,-61.15463850939545,5003.0,1977.355599974796,-98.80852533812053,45.544525337438195
119,0,eMBB,-101.72036797517228,58.67518629425665,548.5135496359484,548.791381379401,60.22071741840323,2933.79,-48.825080041366235,-16.316499053562154,5003.0,1576.3154949155094,-86.54930682544719,36.82265234897186
120,4,URLLC,-41.88699401985999,45.75044725042663,6200.453832390577,6500.2234682544495,80.46318086260362,2287.52,-39.518297226739755,-4.955045500440775,5003.0,1692.4444088998437,-38.73094272868083,36.49702613254632
121,10,mMTC,-102.88961626038234,11.281928242875615,300.3879033530091,301.56869450546907,70.34064814531601,564.128,-7.945340782825667,-3.3834613977899437,5004.0,488.4917781599805,-99.10971883609547,10.127285068582777
122,10,mMTC,-93.90361069810383,25.064507741269285,798.5431347007399,800.8027578683702,69.18477784001384,1253.24,1.4172363729037158,22.454294690703918,5004.0,1325.412042758722,-95.2806309583835,26.139463997067317
123,8,URLLC,-74.9843677597314,32.6622034704064,63.670730591985816,91.06176678255244,90.57767751769336,1633.12,-24.726985972865464,-13.050292475366064,5003.0,1024.9519295260977,-66.43071670988837,23.030826831548147
124,0,eMBB,-91.6932329962485,49.74556742257622,598.3662341114995,599.2967190836617,55.72651924360645,2487.29,35.77013503266454,29.013333542646706,5005.0,544.1411236628489,-61.76371613502773,15.912676470320607
125,7,eMBB,-103.05806564757157,48.22481114488489,1898.894605123668,2301.0242118638284,71.74383386131711,2411.27,-7.203134698899518,-41.753454494579145,5003.0,1130.3183784161547,-84.63115593057934,27.320380600370417
126,0,eMBB,-101.42400728639235,55.05457013895822,559.8094722892135,561.1561296149556,60.667155729057946,2752.76,38.573568063957424,-32.63361749927297,5002.0,485.5670735615568,-64.59899991489644,14.984906463246174
127,4,URLLC,-56.976017182075246,32.41695406077793,4899.62879195637,5199.117595145498,80.70682662687734,1620.85,30.967438597953276,-0.5920298522069487,5002.0,1403.5478771838723,-54.88302404980741,29.099498893595502
128,5,eMBB,-79.36330072138357,36.36895453990088,4099.623935611219,4700.500035786971,84.08943126726749,1818.45,-8.786801458919527,-30.455459380583363,5003.0,877.22236564717,-65.6607574074015,21.05169483169853
129,9,URLLC,-79.30451694911798,19.520798039141084,100.68386203435568,120.6696481102698,81.1405998022639,976.047,17.09505986867859,8.564493069152377,5004.0,1060.2142370589413,-81.02851475033165,20.770155308433804
130,0,eMBB,-98.15036948822758,55.1174493966458,590.416382718633,590.9355601828782,59.49270294021398,2755.9,-40.259428842178075,-26.500352399465044,5003.0,901.2233172743703,-73.3972637481571,23.83503728832226
131,10,mMTC,-100.91178824166134,17.789916112222848,401.2139513751473,399.53455469742033,69.58893024066924,889.523,-0.36536452267374386,15.876560273929158,5004.0,955.7342477522785,-102.81315671746223,18.77408912927411
132,7,eMBB,-104.45843623418423,50.89308062818469,1800.7765028142146,2200.464921659805,71.83229189472623,2544.69,-19.43369970975199,40.416467886858925,5001.0,956.2512387086539,-80.98921196372369,24.42651929924834
133,2,eMBB,-74.50787071189431,45.453894135189785,2001.8937404087585,1999.395731208336,71.6634104743139,2272.7,-39.56346594816896,1.475675010320984,5001.0,1532.1199396960803,-67.24768246978175,33.81692277132482
134,0,eMBB,-119.36366494728324,74.56832877487959,380.76121010337926,380.5190675405749,59.79866337647268,3728.51,-24.548870363777056,61.25838504945162,5001.0,1948.9122352327408,-100.83677723945522,45.84026685865599
