User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation
44,6,-68.08070195224626,22.878712399102152,11201.47284472972,12799.559261537352,74.37662776247366
45,6,-73.44645672669252,27.192256904449046,10499.767443776185,12499.877469907306,76.3351503366259
46,6,-47.4683662757065,41.63145522091915,13399.808260431548,14699.950211315689,75.81967992007623
47,6,-58.01735326895207,31.06909951947317,12399.865783005718,13699.658384964101,75.83259361302433
48,6,-54.28210748006191,35.192083375783994,12900.993968976873,14199.872341778046,73.50887114118174
49,6,-44.31313850719663,47.03464387576779,13900.045078158084,15199.624292590219,74.23625310715366
50,6,-65.58080224235984,23.190448771176317,11499.744482257729,12799.393010464424,74.30620065318318
51,6,-61.79162192684804,27.963801299882086,11900.696221988226,13199.854799813438,75.8994054623759
52,6,-74.03547248694616,28.833639388635024,10001.353113110506,12000.693253704312,59.071373486982864
53,6,-73.5404819579907,27.712503390392794,10500.714949946238,12500.859645951763,74.1965473991848
54,6,-55.701772878273744,34.71188926051865,12601.197154490283,13900.546177426368,74.92993297494733
55,6,-51.55704998990321,37.46743205826927,12898.69737856825,14200.626192607282,74.42991035029999
56,6,-67.77817760869364,24.628880331460923,11199.574407873733,12498.756004865778,76.00320955981807
57,6,-68.50085940027911,21.97359811150143,11199.958063649874,12500.048944630113,76.07454277934055
58,6,-64.92137186874709,22.284918758022066,11399.948761474923,12701.185744434471,72.22541663922911
59,6,-43.85657211236541,44.46189068080483,13698.72178430099,14999.124314083076,74.00723055384576
60,6,-43.506310129288735,49.895000938790005,14099.82379663382,15399.49092740154,75.34608346855565
61,6,-79.47595083064634,31.588569585640982,10500.652893014778,12300.427164019964,70.50583979189527
62,6,-55.89822331679024,33.359200970892495,12398.297910033389,13701.01090873966,73.61966777021655
63,6,-49.19918114924699,40.129200229029905,13200.5629625132,14500.425899167534,76.09676472435436
64,6,-49.55707938061753,43.06367066410819,13300.012623501414,14599.776916733215,74.12522620289275
65,6,-66.28391544762665,25.62077501479638,11799.812206293804,13099.867698049544,75.31546615022009
66,6,-81.6245033904425,29.95034470804533,10300.563001301369,12099.221306747277,69.31934593464581
67,6,-51.36987212667207,38.752271056781936,13099.469794725102,14401.140495938094,76.85571440429835
68,6,-77.82698741835937,30.954329702941532,11000.050786649826,13000.68424681618,74.05277444396177
69,6,-76.240436834907,30.86110974175707,12000.277360117432,14001.258073606676,68.80555403558347
70,6,-39.78526227159585,49.37032160110275,14301.134863375348,15599.962791734184,74.81620056847969
71,6,-77.64706847735408,31.911862413002993,11002.3342400951,12999.06572140501,75.21653195567532
72,6,-66.5788257825218,25.140827152721595,11499.790001398978,12800.478706054817,74.87949335598445
73,6,-68.16581601811883,24.612668636650007,10999.14313185168,12500.423867593292,75.81531389307308
74,6,-65.62891304941513,24.750530123435322,11499.282662105063,12802.645353445394,74.45050266763661
75,6,-62.48635423200231,23.736698836833877,11701.639212334794,12999.302654194209,73.75985536409007
76,6,-62.007547528078305,27.937902041111677,12101.66638040157,13400.14105656657,74.79654639597938
77,6,-65.2456636757551,28.28644573829205,11100.683743317219,12400.06540955928,75.8262447959356
78,6,-68.1445346597814,25.3758147854114,11399.774015834499,12700.21456398453,73.54530612889603
79,6,-79.91051935392612,27.268946371887452,10501.34394613466,12301.61697880551,70.26153957389633
80,6,-65.86848602626412,25.776322129148415,11199.426866811626,12800.065469490757,75.79059361289708
81,6,-62.31501408562184,26.632711861948245,11800.535155152622,13099.102906002492,74.52584758968709
82,6,-68.42918999245458,24.422570065525363,10998.765270500868,12499.63880581475,75.38547989325079
83,6,-67.27004018227312,26.851000022599457,11298.634844223736,12599.441073729255,74.2107609846783
84,6,-64.20324066531832,28.444859497624297,11900.408259458465,13199.186118132417,75.15806514403795
85,6,-80.19894722418707,28.559366501988784,11000.53407510947,12501.953588679653,81.69432832343125
86,6,-55.39556231580894,33.98100187744012,12600.915662595316,13899.316474321204,76.35870723028704
87,6,-47.240303332131596,42.325810200414594,13500.203408052746,14798.930584375494,73.72383483903475
88,6,-67.34072388649508,22.942538084605083,11201.160559011449,12802.24095356976,74.06701556443544
89,6,-77.28280750179576,28.494476847416532,10199.894920166667,12199.929868870662,76.29682082789334
90,6,-59.32130045058878,29.19550215842907,12199.854948219183,13500.69777110736,75.20232289958003
91,6,-49.25163696592758,40.00066926556362,13301.699548090031,14601.342511879739,74.71378376650445
92,6,-66.29138373415185,25.932204915344638,10999.771814015621,12298.791553138566,73.76549566648444
93,6,-81.11011783174129,27.588566143972745,10700.77926035193,12200.121357181502,68.97531541421733
94,6,-42.06190023120469,50.37226977944873,14198.154814863672,15499.814017532715,75.12914587157798
95,6,-49.68330581252229,37.82009682922815,13101.364041508376,14400.935707904062,73.91736882879584
96,6,-54.171974209735225,35.245538601706336,12802.169761592551,14100.578195627053,73.8043756594064
97,6,-62.5407541903027,27.521783744931398,11900.226389290976,13200.207067055533,75.79913027645128
98,6,-63.166499307668694,27.070437076842893,11999.654962995122,13300.03269966994,75.90247952284659
99,6,-67.75545921936083,23.951603420668555,10899.304389053752,12400.110991811696,73.37683941334024
100,6,-49.22681528798944,39.76039360128549,13200.72844306441,14498.177250806224,75.60888426883376
101,6,-78.02563968776212,30.473505023799763,10200.834597871673,12201.062353829238,74.94585872424034
102,6,-69.16974714890377,25.16870521153003,11001.267276822422,12498.23959935587,74.25205150050886
103,6,-46.5499793034566,44.134418987101405,13501.206574336022,14800.091234465735,73.49953475823061
104,6,-63.39559161705531,26.277470968911086,11797.742297141405,13099.343750657996,75.9217877103278
105,6,-66.4816704957834,22.820348975121743,11398.966034038456,12700.20500967375,75.52553754213227
106,6,-74.06071185298973,30.659193111659683,9999.916398381169,14999.311583866927,69.30048672662721
107,6,-53.799839760369494,34.96864901233406,12700.734222687264,13999.40958268431,75.94370965388403
108,6,-77.60839236855215,29.044983188866002,10499.201823649753,12301.656743906768,71.64803402067118
109,6,-65.96182438194292,24.70120491239239,11199.62239843926,12499.700638716771,73.44269892918336
110,6,-67.6416236238373,24.122381775601642,11201.690006037574,12800.346051864586,76.43271214167653
111,6,-74.6368028464758,28.105296736847603,10000.006222287151,14998.891473943815,69.61387526775616
112,6,-69.77161996271799,25.34366761989592,10199.595650300498,12600.01284874903,78.44199367038583
113,6,-67.36993319928276,28.61235606378378,11299.342251695814,12599.467447878018,75.07085222571502
114,6,-49.431726951094085,39.18477986391712,13202.325210390656,14499.72619828623,74.80151517946366
115,6,-56.65908783061127,32.22677191512193,12501.31425929071,13799.919059612233,75.39116235093621
116,6,-63.14843387458197,26.287152753383637,11800.839561789602,13097.724345617604,75.28299386824612
117,6,-79.99911015909575,29.246107930842587,10300.580602409893,12101.192848592753,71.03666837882416
118,6,-77.71457532119389,30.336297778982036,10199.238378030841,12198.685760486087,72.99221592758123
119,6,-53.46980862855298,36.53351879428805,12897.490765154436,14198.262078911106,73.97897763913362
120,6,-65.46778701308173,23.46013960932254,11199.075562493214,12499.992241545668,74.09897239659342
121,6,-45.068894814273065,47.902099525118366,14001.884169252631,15299.52935248542,73.25736771726321
122,6,-78.08929766138321,29.604274166822297,10198.852505548812,12198.977797237398,74.95689494921405
123,6,-65.7807077549512,23.160772075476824,11398.563100130506,12698.448579130478,75.69805755927318
124,6,-65.86024729385154,25.82094282537114,11499.789220831122,12802.186758166921,75.33744298615882
125,6,-64.47078551407881,23.539412512798027,11701.091651375704,12999.252738073621,76.51186997766416
126,6,-66.87839139128275,25.508317094777414,11001.004036181512,12299.734713821035,76.20373125813293
127,6,-39.935612999373426,51.457613578411646,14400.207998021031,15699.653417034098,75.7625350812746
128,6,-61.354924321658594,28.010166304867564,12100.533904175294,13399.718138176213,75.58935885247334
129,6,-64.51565994963528,24.354708493554398,11600.877342602871,12900.164348747005,75.06850118373842
130,6,-81.94687410719831,26.031719540584053,10800.70237531411,12000.176694809152,70.09819412214817
131,6,-72.13395585450654,26.297121141586782,10800.325743331683,12798.812764426386,73.28340026952455
132,6,-58.95847657213456,30.58474791361572,12299.747593278393,13599.55185733185,72.77053854790108
133,6,-46.07464033248063,44.049514306245705,13501.443825602577,14800.074143377715,75.35470560021054
134,6,-82.76276713900378,27.547103779903164,10801.105188888676,11997.606120718185,70.87015652282145
135,6,-44.428359849353534,44.63532539454679,13700.023240463794,14999.64418353066,75.42891668495109
136,6,-73.67845581254679,24.74353275339291,10201.823163450761,12599.905454790545,79.13461751433864
137,6,-61.555166150384345,29.013107008885985,12000.188595684818,13301.426023490187,75.97292534148913
138,6,-66.86673765643283,23.1162796777786,11398.764167236126,12699.167313379223,74.35016051831029
139,6,-84.13208561954688,29.063331060193246,10699.354542086863,12200.156209620382,70.46029288088017
140,6,-63.930583398274806,24.535339742800367,11600.957818660208,12898.927923580626,75.94326938854861
141,6,-46.765115488848956,42.47936442046945,13497.42013098195,14798.361249397287,74.84411826204801
142,6,-65.86640477661652,22.07307345811967,11400.429484234075,12699.660447865996,75.53165925218339
143,6,-42.37781580260988,48.04305156056577,14000.085297904256,15299.396669012172,75.2672969530777
144,6,-84.43959530174436,24.554697880780324,10899.726015789012,12099.973090457344,70.37117917050111
145,6,-66.86001999921324,23.315205057782393,11201.343060585637,12500.218169894053,75.40391879923796
146,6,-66.34460368590875,24.763506256858278,11200.090203541798,12500.756997626713,76.00106092981346
147,6,-42.82260664062496,48.00278747011529,13998.89175135353,15300.214399739934,75.19314824999248
148,6,-51.41788159832058,40.36142302526434,13099.995732657459,14399.166477301267,73.92778490769659
149,6,-66.45721923354562,23.964518634870988,11599.219688701556,12899.957772469035,75.03513728384097
150,6,-66.19920087262764,24.434673058364627,11199.326490464624,12499.570309208704,75.6465063082749
151,6,-46.59084192426357,42.600684665578314,13700.880550104086,14999.40486040047,76.34738633182651
152,6,-71.74296848866685,28.326456283036688,10498.385026107713,12500.209942774169,74.4647678108714
153,6,-67.78471538761403,23.02967206224367,11401.171331523079,12700.230997382907,74.42617332507461
154,6,-43.69333623398877,46.23820372182098,13900.017772661678,15201.369404984891,76.18663240614252
155,6,-58.54104594185192,31.42366515725118,12400.612727542579,13700.196398856495,77.2319717966691
156,6,-52.93510850848799,37.34178248149106,12899.309003869059,14198.921654268897,75.16632996575015
157,6,-83.92252859137315,27.242387980287766,10800.358462574779,12000.53806243722,71.31740099885705
158,6,-62.283815047737974,28.369736816463828,11998.831362660378,13300.095448922624,74.10278770373455
159,6,-70.32478874472994,28.168251701967375,10700.181852170195,12299.513463121959,77.98140467489453
160,6,-66.06178811712059,29.306854134420742,11899.491753328924,13199.739111767725,77.24781083181857
161,6,-83.59298498222256,28.454985459393402,10801.648240935068,11999.390489730098,70.51341349133217
162,6,-67.66058458931744,24.83746369693526,11200.375505546981,12499.917884449467,76.0124207361421
163,6,-71.22708837075801,28.34789584512886,10803.155237341247,12800.896389037362,75.7910219501363
164,6,-77.90453398845436,28.7271309796951,10997.778102260238,12499.224403805363,80.53179090952881
165,6,-63.30449584452467,23.581072855699436,11800.26206330544,13099.970460947956,74.86229049531129
166,6,-67.56124737930894,26.31156728056944,11001.56940837719,12501.831169724408,74.2823159971462
167,6,-73.67039479270063,30.22266728514431,9998.957444229529,11998.976670489246,61.33993535991476
168,6,-41.17086108941896,51.63741045150218,14500.787633340255,15800.309422279435,73.25240933473317
169,6,-66.40114057774042,26.147020661073405,11200.182719619954,12499.138008892263,74.3911937116994
170,6,-74.98512443438196,29.91516420080436,9999.01302732762,15002.45365815017,68.95602687899654
171,6,-72.07683994362579,25.927823205970345,10199.828330904817,12601.750407167781,79.07420873481195
172,6,-70.37503447583948,26.412673929880544,10200.47996896079,12601.11155633842,78.68506973643137
173,6,-39.608799602657456,54.583092940477094,14501.12518775851,15800.386822015782,74.82257407295329
174,6,-76.6805975373698,28.95859347013882,10499.180311583572,12300.378692569113,70.95714002696153
175,6,-68.97472882982676,27.701450505235744,10899.728415925525,12399.959129823057,74.70986594738763
176,6,-82.13013357352314,28.027464185395473,10801.217010851571,11999.753378891277,67.47788061813984
177,6,-69.72527637775902,27.804741218356195,10199.155260923506,12600.448705627916,80.18360829017782
178,6,-69.35394804127438,28.591296293522543,10699.269618395547,12300.95183794958,74.37866717945177
179,6,-68.30110968620876,24.501380966586343,11200.991246295283,12498.677310260597,75.39834355686692
180,6,-71.39042770781856,25.7315967564943,10200.467547853004,12599.472821560326,80.29400001776638
181,6,-62.611084702930924,26.20634038416731,11999.020661360184,13298.353988533101,73.98939180712317
182,6,-82.99660175584798,26.86367668977351,10799.402466214417,11998.94020411383,70.20648385857808
183,6,-47.90612313410315,41.039233360073275,13399.113430392485,14700.60019545834,73.88865124695256
184,6,-77.25523054117652,31.15921497748231,10200.1708585361,12200.733985416147,74.86444749962436
185,6,-60.47837348795279,30.001417698526257,12300.747165185512,13599.953823534917,74.58194507576796
186,6,-51.32462002490819,38.17272902703249,13099.961564292586,14399.815850675617,74.28045946566571
187,6,-51.00091710573581,38.87764547200276,13100.575003437687,14399.392267723752,75.24345950433086
188,6,-57.44051979973119,30.638184079729125,12400.166527279727,13701.022436726113,76.16975153523308
189,6,-73.86982866089264,29.07373554091925,10001.145971963882,15001.124696993698,69.2988753635157
190,6,-75.83875844744607,29.85976973331736,9999.219247801233,12000.254263414861,59.78491334508773
191,6,-73.36416008944337,29.749467615691778,10000.385021047683,12000.364908540598,61.15000112996014
192,6,-44.67831863903436,45.593138072760404,13699.497113666072,15000.165408583141,75.96889962125826
193,6,-66.22236702045883,24.913398522018067,11499.473492001256,12800.382731625294,74.10423589123585
194,6,-75.70453793957937,30.292726030571988,12000.179922870766,14000.770625830652,73.6123185121971
195,6,-48.7275641513912,41.4836935520644,13299.965585311407,14599.934731995232,75.2134820187896
196,6,-84.7014491116025,20.31966051341394,150.34064412719655,174.1338776100613,91.2404874126204
197,6,-74.53140313832719,32.19172957180946,12003.17149011902,14001.194600017767,71.28954922770836
198,6,-84.70398774094754,17.62364136611882,149.84257923792623,175.09229901277183,90.67079340546681
199,6,-44.23167794135431,45.4139354908183,13798.931513554924,15099.594347623864,74.69692081825558
200,6,-66.88834242715083,24.773020828778776,11199.94514426425,12500.799388900623,75.31690650830127
201,6,-66.9759601043498,24.400912296440303,11200.719705465646,12500.54276902777,74.97839509705618
202,6,-41.58863910115302,51.363447095938824,14197.993891355269,15501.475519722579,75.41867399134829
203,6,-65.89058350567188,23.93300988081523,10998.362858196828,12300.88482906814,74.59321346233642
204,6,-74.19179910198883,31.10391662801243,10001.000111646978,14998.87311146439,70.62884341431132
205,6,-80.89417402335276,27.83326892882909,10697.67626685295,12198.838379417768,70.93941406784319
206,6,-81.23918897594939,28.985480305340694,11000.008957581305,12500.366590849339,80.92195613852337
207,6,-74.84487443102043,32.683184232040716,11999.225333921893,14000.198188018776,69.42783693712643
208,6,-80.05241301447649,31.38953391052871,11000.256879301733,12500.734832971091,79.04106403705849
209,6,-74.83266715011165,29.749113913907188,10000.479862921096,14999.384668988585,71.4910751773884
210,6,-56.060170561496925,34.72591993782503,12799.835309303395,14101.856198237563,75.05354232840847
211,6,-84.89085255133445,18.69883908864069,150.1394806009456,173.43022766482198,90.45620042375039
212,6,-54.529191567775726,33.68517889792822,12700.076583328675,13999.733292232695,76.61355292224358
213,6,-40.500624018103224,53.1698493732453,14500.45670540357,15799.352437281199,76.27263242111025
214,6,-73.3733310273997,28.590569278571017,10499.74163201401,12500.531419776718,74.94384358103535
215,6,-45.45854765766504,43.30079666071588,13498.845956403487,14800.103858412072,74.8991766899061
216,6,-83.78905784086764,24.20376568566892,10901.472829372848,12100.032072148453,69.8151783506273
217,6,-65.69215048976275,24.65209166164769,11499.040741842617,12800.567416670183,74.32515740313195
218,6,-57.00271154139068,31.763566281803847,12402.15189187588,13700.033587690292,75.29311826488951
219,6,-44.822149606844526,46.18742819401191,13799.660139491465,15102.138312688534,74.80296408467322
220,6,-60.1936473674931,30.112051008380753,12099.858440755892,13401.828635983573,74.50384117891264
221,6,-84.90984633829639,18.491265137002163,151.6439584421152,176.85372108083556,90.39068507650362
222,6,-79.30444462976688,29.41570050318388,10199.62214289339,12199.833438007681,76.30222535678772
223,6,-59.32231608139302,32.035708589886326,12398.949126676078,13699.651470395478,74.59727546975579
224,6,-66.93526569171534,23.702447858127282,11398.706607262966,12700.68612350725,76.4499474731915
225,6,-60.06801344433577,28.299506837680777,12200.491619478289,13498.173906056572,72.71720612157718
226,6,-63.38324729655973,26.995456321609193,11799.692234835944,13100.260863761401,76.16951588189387
227,6,-81.80513244559926,27.053228744745088,10700.314801795354,12200.922702333988,69.70629168733224
228,6,-60.65054654664078,29.017957730165023,12100.067479933845,13402.20101634527,75.15034882591108
229,6,-44.878651980235624,46.75369006894442,13798.679601543208,15097.84282814389,73.02770378735315
230,6,-59.982942504177416,31.24696125039978,12301.108589010795,13598.792034113763,75.03387735352
231,6,-62.534005192637316,27.036383294873616,11700.078499329467,13000.113835523849,76.7679935164408
232,6,-75.42711921398734,32.904817140600535,11998.699279570874,13998.833058077304,70.57154236066478
233,6,-65.51782083259408,21.444213880609098,11399.64790718772,12699.831103473842,74.6813303602384
234,6,-83.03144075124804,27.517138306814157,10799.69226811029,11999.941418273218,68.40111079640145
235,6,-51.14989927951609,36.147597207875016,12898.978131421982,14201.396250677255,73.07728427826326
236,6,-74.92390240141232,31.059217818175366,10000.15994058087,14998.94352618271,69.87286125115688
237,6,-43.53741760234916,46.70300177967244,13700.51542756963,15001.857900719273,74.57748036897945
238,6,-59.255246308987765,30.120690050977533,12200.521781327298,13500.696850378321,74.25167513867163
239,6,-67.56798823744239,24.778710669593785,10998.856990361392,12499.740223226088,75.11088416698044
240,6,-42.857204112484595,47.325054820190786,13900.451151578129,15198.541594736223,76.3100846093801
241,6,-63.75461321831326,27.231799909051272,11800.522159295357,13099.423753953106,74.80021414903577
242,6,-54.394282111820175,36.83578667766904,12799.553738325905,14100.90664923868,75.33444856432146
243,6,-69.61489830604954,26.099591519424553,10700.63402290564,12299.243154197178,75.32250601655134
244,6,-77.1858706280184,30.073338731885674,10200.92994568421,12200.244125741221,73.38798429388031
245,6,-82.54574674595143,26.809015568587554,10800.123549244281,11998.878865902503,70.0298537814153
246,6,-42.283246138700356,50.66686443843687,14101.084343803972,15399.128770376743,75.52345219979759
247,6,-45.586887070594116,46.272570036144046,13998.480926660191,15299.616095835981,75.47486794554382
248,6,-68.58213195515681,24.426801341382305,11199.06783886943,12501.542160155812,74.45889215775314
249,6,-46.943749831075735,42.37576550232907,13401.193223768654,14699.882749586706,73.73097330330371
250,6,-66.17926189173163,27.91352554392152,11300.029994180883,12600.219084945713,75.36245062868882
251,6,-39.11236564948878,53.81606987153697,14499.265408508005,15801.470801502743,74.7757626844581
252,6,-67.46838244390725,24.22036357345412,11401.819701264345,12700.369730038266,77.36230571406718
253,6,-66.65733730222367,27.012864450739322,11099.002494756667,12399.656081828447,73.83623593850504
254,6,-41.97578649957869,50.92484735732322,14202.89168932067,15499.77682737004,75.48607617556338
255,6,-39.105461698377894,53.46876571616935,14501.489687595626,15800.191589313983,75.22319560225233
256,6,-57.84966218713862,32.117237015351726,12499.864590142053,13799.023194831256,75.97195332627588
257,6,-82.3609858707607,25.149162469561794,10900.249339729016,12101.34148659898,70.03019364701098
258,6,-62.23897778219184,25.21468269749348,11799.803919477159,13099.131619239699,75.80103763326237
259,6,-44.50030897841252,44.289134153226144,13698.81374337866,14998.859955737555,76.77483322134596
260,6,-73.96315110608697,27.941862650630682,10000.30161471825,15000.716963149982,69.84186953423504
261,6,-66.07345508550743,25.490517278749312,11600.77703815395,12898.477084156528,75.72450384323722
262,6,-71.12422927809625,26.40756083013768,10200.466372568624,12602.085748370271,80.19136298928619
263,6,-68.54280191854768,25.335037209611553,11001.25702116568,12500.329356134982,75.71268075872769
264,6,-73.71126710091762,31.138913259351636,9999.535671253347,15000.365129436728,70.08312783583357
265,6,-62.13795064624995,26.66763874284045,11900.762758487648,13200.608347635569,76.12437280305454
266,6,-48.20035897568214,43.039550671747925,13298.795704028757,14600.352901652988,75.49926728177263
267,6,-77.96500611540971,29.39268503021423,10199.442903708763,12199.256615831677,75.28007531164626
268,6,-67.47631365051201,29.360043803790187,11299.520011901373,12600.657685361046,75.22262630538786
269,6,-53.89994254631717,36.874690819217186,12898.377691803826,14198.134520967711,74.26221416150024
270,6,-67.1354607898318,23.417236338819134,11199.368465325859,12501.113570963667,75.75011067640934
271,6,-66.64738092309359,25.093900175456326,11600.978323040235,12898.642655217827,74.67316227190173
272,6,-80.25810706231128,28.063550593407555,10301.566134504306,12099.295300369964,69.2630628253716
273,6,-58.22742979900948,31.28105384062965,12300.302115732135,13601.212087348269,76.25288149601595
274,6,-45.235228570721766,45.00779657143774,13597.778644308939,14898.450807765064,74.29640307194227
275,6,-68.86382911770197,24.996281059572226,11202.139165658291,12498.119135005782,74.74764147995796
276,6,-41.62598645272713,49.98576617007434,14298.674267847315,15601.585547417826,73.79291930476579
277,6,-78.69931136282628,32.81609266646174,10998.96020947012,12999.232768636637,73.20766310085914
278,6,-84.3961190562758,20.549664080789547,148.48983811539685,174.43140431283834,89.67590900346529
279,6,-77.8653479410601,30.61333320476531,10999.489639168469,12999.570754705688,75.22969332130077
280,6,-63.0696264283926,25.10203411768586,11900.830350145783,13201.323168458239,75.95426955867829
281,6,-74.97411943200287,30.131412179771143,9998.936373183667,11999.583447398209,59.66992877411166
282,6,-42.11466891489173,48.994072644580996,14199.261204665194,15500.1711699959,75.57900822881739
283,6,-64.05743985983902,26.519684023995822,11697.941611275766,13000.155822270903,74.34923461799407
284,6,-57.14938277544556,32.849219163422624,12599.806763848737,13901.331331839821,75.46467946628766
285,6,-65.17333112489068,22.93394870572731,11399.404382590268,12699.482801895121,75.5114647428042
286,6,-47.78104795428045,43.60840688563365,13500.399820927018,14799.534229563013,74.95016632441008
287,6,-81.56486473498694,27.859905778875465,10500.207166142703,12301.573767710071,70.79909428479947
288,6,-75.73981251481216,28.07090701477283,9999.753493720604,14999.293077543982,70.58425591679445
289,6,-60.083349636750555,31.672052509149708,12299.229040721455,13600.020175180523,74.67258504719253
290,6,-42.35413335598119,50.691152227386546,14301.42016437333,15600.471271942468,76.19565828366196
291,6,-57.2418039052018,33.189636879825954,12500.13677388947,13800.161505088054,75.34602984541843
292,6,-74.86870069766269,32.63690789283131,12000.39443954992,14000.93735248152,69.42697384823398
293,6,-62.56436244942931,26.999640133737923,11800.595925938676,13098.589985448803,74.14929772643988
294,6,-65.41334055345716,25.033766063639245,11499.393832968193,12802.339249811977,75.18461299367151
295,6,-61.770756253850344,26.814124227057473,11900.971302751863,13201.759653413548,75.20906449479116
296,6,-64.18915399669322,24.01125433717993,11700.741749608482,13000.423161752686,76.13038067555098
297,6,-72.5066996679445,26.0880662534076,10800.037560209412,12797.924137972359,75.69776679032391
298,6,-79.67545493441081,28.486396793772105,10498.639169920652,12301.006914871865,70.43851009370684
299,6,-58.78229085383701,32.089519145532115,12299.599420710489,13601.310846331136,74.37847494481157
300,6,-67.33444344854453,25.131756499637433,10999.871995453133,12501.133511381486,76.07530688861081
301,6,-80.38407111765542,29.349046022282206,10997.817750085836,12499.333468928347,79.75284231594874
302,6,-79.53811260247025,28.309716236746496,10499.565552990915,12300.465526011389,69.59600753036028
303,6,-66.6355478552724,26.39476351044001,11101.150167215144,12399.682344303043,74.82156492990691
304,6,-68.39928792021472,26.930393073562765,11297.97316750273,12600.327791494761,73.81229092180119
305,6,-54.25048771901493,33.57909604905161,12700.57828462121,13999.95198812241,74.6046014107841
306,6,-39.82213534372483,47.07929704916045,14200.475551392328,15499.01161146159,75.39059683390064
307,6,-64.51700713645407,27.24001012929352,11901.662746419099,13200.020212331674,72.17776733720898
308,6,-57.67273197355546,34.25745393919635,12599.661200722203,13897.98253660274,75.43719826185864
